h2,h3,href,text,url_name,download
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/MCSO_Complaint_9-2-10.pdf,Title VI Complaint (2010),law_enforcement_agencies_arizona_title_vi_complaint_2010,PDF
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/MCSO_Agreement_6-2-11.pdf,Title VI Agreement (2011),law_enforcement_agencies_arizona_title_vi_agreement_2011,PDF
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/mcso_findletter_12-15-11.pdf,"Findings Letter (2011, English)",law_enforcement_agencies_arizona_findings_letter_2011_english,PDF
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/mcso_findletter_espanol_12-15-11.pdf,"Findings Letter (2011, Spanish)",law_enforcement_agencies_arizona_findings_letter_2011_spanish,PDF
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/mcso_complaint_5-10-12.pdf,Complaint (2012),law_enforcement_agencies_arizona_complaint_2012,PDF
Law Enforcement Agencies,Arizona,http://www.justice.gov/crt/case-document/united-states-v-maricopa-county-et-al-order-granting-partial-summary-judgment,Order Granting Summary Judgment (2015),law_enforcement_agencies_arizona_order_granting_summary_judgment_2015,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/united-states-v-maricopa-county-partial-settlement-agreement,Partial Settlement Agreement (2015),law_enforcement_agencies_arizona_partial_settlement_agreement_2015,Case Document
Law Enforcement Agencies,Arizona,http://www.justice.gov/crt/case-document/melendres-v-arpaio-findings-fact-and-conclusions-law,Findings of Fact and Conclusions of Law (2013),law_enforcement_agencies_arizona_findings_of_fact_and_conclusions_of_law_2013,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/melendres_soi_6-13-13.pdf,Statement of Interest (2013),law_enforcement_agencies_arizona_statement_of_interest_2013,PDF
Law Enforcement Agencies,Arizona,http://www.justice.gov/crt/case-document/melendres-v-arpaio-supplemental-permanent-injunction-order,Supplemental Permanent Injunction (2013),law_enforcement_agencies_arizona_supplemental_permanent_injunction_2013,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/melendres-v-arpaio-order-show-cause-regarding-contempt,Order to Show Cause Regarding Contempt (2015),law_enforcement_agencies_arizona_order_to_show_cause_regarding_contempt_2015,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/melendres-v-arpaio-order-granting-united-states-intervention,Order Granting United States Intervention (2015),law_enforcement_agencies_arizona_order_granting_united_states_intervention_2015,Case Document
Law Enforcement Agencies,Arizona,http://www.justice.gov/crt/case-document/melendres-v-arpaio-complaint-intervention,Complaint in Intervention (2015),law_enforcement_agencies_arizona_complaint_in_intervention_2015,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/melendres-v-arpaio-order-amending-first-supplemental-permanent-injunction,Order Amending First Supplemental Permanent Injunction (2015),law_enforcement_agencies_arizona_order_amending_first_supplemental_permanent_injunction_2015,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/melendres-v-arpaio-findings-fact-regarding-contempt,Findings of Fact Regarding Contempt (2016),law_enforcement_agencies_arizona_findings_of_fact_regarding_contempt_2016,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/melendres-v-arpaio-second-supplemental-permanent-injunction,Order Regarding Second Supplemental Permanent Injunction (2016),law_enforcement_agencies_arizona_order_regarding_second_supplemental_permanent_injunction_2016,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/about/spl/documents/coloradocity_complaint_6-21-12.pdf,Complaint (2012),law_enforcement_agencies_arizona_complaint_2012_2,PDF
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/file/1020016/download,Order Granting Partial Summary Judgment (2015),law_enforcement_agencies_arizona_order_granting_partial_summary_judgment_2015,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/file/1020011/download,Order on Municipal Liability (2016),law_enforcement_agencies_arizona_order_on_municipal_liability_2016,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/case-document/file/1020026/download,Jury Verdict (2016),law_enforcement_agencies_arizona_jury_verdict_2016,Case Document
Law Enforcement Agencies,Arizona,https://www.justice.gov/media/926356/dl?inline,Order Approving Settlement Agreement (2016),law_enforcement_agencies_arizona_order_approving_settlement_agreement_2016,Media
Law Enforcement Agencies,Arizona,https://www.justice.gov/media/1393926/dl,Judgement and Decree Granting Injunctive Relief (2017),law_enforcement_agencies_arizona_judgement_and_decree_granting_injunctive_relief_2017,Media
Law Enforcement Agencies,Arizona,https://www.justice.gov/crt/media/1355866/dl?inline,Findings Report (2024 English),law_enforcement_agencies_arizona_findings_report_2024_english,Media
Law Enforcement Agencies,Arizona,https://www.justice.gov/media/1356481/dl?inline,Findings Report (2024 Spanish),law_enforcement_agencies_arizona_findings_report_2024_spanish,Media
Law Enforcement Agencies,California,https://www.justice.gov/crt/about/spl/documents/inglewood_pd_Jail_findlet_12-28-09.pdf,Technical Assistance Letter (2009),law_enforcement_agencies_california_technical_assistance_letter_2009,PDF
Law Enforcement Agencies,California,https://www.justice.gov/crt/about/spl/documents/antelope_findings_6-28-13.pdf,Findings Letter (2013),law_enforcement_agencies_california_findings_letter_2013,PDF
Law Enforcement Agencies,California,https://www.justice.gov/crt/about/spl/documents/antelope_findings_spanish.pdf,"Findings Letter (2013, Spanish)",law_enforcement_agencies_california_findings_letter_2013_spanish,PDF
Law Enforcement Agencies,California,https://www.justice.gov/crt/about/spl/documents/antelope_agreement_4-28-15.pdf,Settlement Agreement (2015),law_enforcement_agencies_california_settlement_agreement_2015,PDF
Law Enforcement Agencies,California,https://www.justice.gov/media/1250896/dl?inline,Findings Report (October 2022),law_enforcement_agencies_california_findings_report_october_2022,Media
Law Enforcement Agencies,California,https://www.justice.gov/media/1384331/dl,OCDA Agreement (2025),law_enforcement_agencies_california_ocda_agreement_2025,Media
Law Enforcement Agencies,California,https://www.justice.gov/media/1385231/dl,OCSD Agreement (2025),law_enforcement_agencies_california_ocsd_agreement_2025,Media
Law Enforcement Agencies,Connecticut,https://www.justice.gov/crt/about/spl/documents/easthaven_findletter_12-19-11.pdf,"Findings Letter (2011, English)",law_enforcement_agencies_connecticut_findings_letter_2011_english,PDF
Law Enforcement Agencies,Connecticut,https://www.justice.gov/crt/about/spl/documents/ehpdfindspan.pdf,"Findings Letter (2011, Spanish)",law_enforcement_agencies_connecticut_findings_letter_2011_spanish,PDF
Law Enforcement Agencies,Connecticut,https://www.justice.gov/crt/about/spl/documents/ehpd_loi_10-22-12.pdf,Letter of Intent (2012),law_enforcement_agencies_connecticut_letter_of_intent_2012,PDF
Law Enforcement Agencies,Connecticut,https://www.justice.gov/crt/about/spl/documents/ehpdcomp_11-20-12.pdf,Complaint (2012),law_enforcement_agencies_connecticut_complaint_2012,PDF
Law Enforcement Agencies,Connecticut,https://www.justice.gov/crt/about/spl/documents/ehpdsettle_11-20-12.pdf,Settlement (2012),law_enforcement_agencies_connecticut_settlement_2012,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/about/spl/documents/escambia_taletter_9-4-12.pdf,Technical Assistance Letter (2012),law_enforcement_agencies_florida_technical_assistance_letter_2012,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/about/spl/documents/miami_findings_7-9-13.pdf,Findings Letter (2013),law_enforcement_agencies_florida_findings_letter_2013,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/about/spl/documents/miami_spanfindings_7-19-13.pdf,"Findings Letter (Spanish, 2013)",law_enforcement_agencies_florida_findings_letter_spanish_2013,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/about/spl/documents/miamipd_creolefindings_07-03-13.pdf,"Findings Letter (Creole, 2013)",law_enforcement_agencies_florida_findings_letter_creole_2013,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/miami-police-department-agreement,Settlement Agreement (2016),law_enforcement_agencies_florida_settlement_agreement_2016,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384101/download,First Independent Reviewer's Report (December 2016),law_enforcement_agencies_florida_first_independent_reviewers_report_december_2016,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384111/download,Second Independent Reviewer's Report (May 2017),law_enforcement_agencies_florida_second_independent_reviewers_report_may_2017,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384126/download,Third Independent Reviewer's Report (June-September 2017),law_enforcement_agencies_florida_third_independent_reviewers_report_june_september_2017,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384131/download,Fourth Independent Reviewer's Report (October 2017-January 2018),law_enforcement_agencies_florida_fourth_independent_reviewers_report_october_2017_january_2018,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384146/download,Fifth Independent Reviewer's Report (February-May 2018),law_enforcement_agencies_florida_fifth_independent_reviewers_report_february_may_2018,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384151/download,Sixth Independent Reviewer's Report (June-September (2018),law_enforcement_agencies_florida_sixth_independent_reviewers_report_june_september_2018,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1389821/download,Seventh Independent Reviewer's Report (October 2018-January 2019),law_enforcement_agencies_florida_seventh_independent_reviewers_report_october_2018_january_2019,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384156/download,Eighth Independent Reviewer's Report (February-May 2019),law_enforcement_agencies_florida_eighth_independent_reviewers_report_february_may_2019,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/case-document/file/1384166/download,Tenth Enforcement Report (October 2019-March 2020),law_enforcement_agencies_florida_tenth_enforcement_report_october_2019_march_2020,Case Document
Law Enforcement Agencies,Florida,https://www.justice.gov/media/1134596/dl?inline,Closeout Letter (2021),law_enforcement_agencies_florida_closeout_letter_2021,Media
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/about/spl/documents/orangecty_ta_ltr.pdf,Technical Assistance Letter (2008),law_enforcement_agencies_florida_technical_assistance_letter_2008,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/crt/about/spl/documents/OCSO_MOU_Final_09-13-10.pdf,Settlement (2010),law_enforcement_agencies_florida_settlement_2010,PDF
Law Enforcement Agencies,Florida,https://www.justice.gov/media/1286391/dl?inline,Statement of Interest (2023),law_enforcement_agencies_florida_statement_of_interest_2023,Media
Law Enforcement Agencies,Idaho,https://www.justice.gov/crt/case-document/bell-et-al-v-city-boise-et-al-united-states-statement-interest,Statement of Interest (2015),law_enforcement_agencies_idaho_statement_of_interest_2015,Case Document
Law Enforcement Agencies,Illinois,https://www.justice.gov/crt/case-document/file/925771/download,Findings Report (2017),law_enforcement_agencies_illinois_findings_report_2017,Case Document
Law Enforcement Agencies,Illinois,https://www.justice.gov/crt/case-document/file/925931/download,Cover Letter to Findings Report (2017),law_enforcement_agencies_illinois_cover_letter_to_findings_report_2017,Case Document
Law Enforcement Agencies,Illinois,https://www.justice.gov/crt/case-document/file/962286/download,"Findings Report Executive Summary (Spanish, 2017)",law_enforcement_agencies_illinois_findings_report_executive_summary_spanish_2017,Case Document
Law Enforcement Agencies,Illinois,https://www.justice.gov/media/873561/dl?inline,Agreement in Principle (2017),law_enforcement_agencies_illinois_agreement_in_principle_2017,Media
Law Enforcement Agencies,Illinois,https://www.justice.gov/crt/about/spl/documents/harvey_TA_1-18-12.pdf,Technical Assistance Report (2012),law_enforcement_agencies_illinois_technical_assistance_report_2012,PDF
Law Enforcement Agencies,Illinois,https://www.justice.gov/crt/about/spl/documents/harvey_findings_1-18-12.pdf,Closing Letter (2012),law_enforcement_agencies_illinois_closing_letter_2012,PDF
Law Enforcement Agencies,Kentucky,https://www.justice.gov/crt/file/780706/download,Statement of Interest (2015),law_enforcement_agencies_kentucky_statement_of_interest_2015,NA
Law Enforcement Agencies,Kentucky,https://justice.gov/crt/case-document/file/1210126/download,Order on Motion to Dismiss (2015),law_enforcement_agencies_kentucky_order_on_motion_to_dismiss_2015,Case Document
Law Enforcement Agencies,Kentucky,https://justice.gov/crt/case-document/file/1210141/download,Opinion on Summary Judgment (2017),law_enforcement_agencies_kentucky_opinion_on_summary_judgment_2017,Case Document
Law Enforcement Agencies,Kentucky,https://www.justice.gov/media/1029201/dl?inline,Final Order (2018),law_enforcement_agencies_kentucky_final_order_2018,Media
Law Enforcement Agencies,Kentucky,https://www.justice.gov/crt/case-document/file/1572951/download,Findings Report (2023),law_enforcement_agencies_kentucky_findings_report_2023,Case Document
Law Enforcement Agencies,Kentucky,https://www.justice.gov/media/1380036/dl,Agreement in Principle (2024),law_enforcement_agencies_kentucky_agreement_in_principle_2024,Media
Law Enforcement Agencies,Kentucky,https://www.justice.gov/media/1383321/dl,Complaint (2024),law_enforcement_agencies_kentucky_complaint_2024,Media
Law Enforcement Agencies,Kentucky,https://www.justice.gov/media/1379951/dl,Consent Decree (2024),law_enforcement_agencies_kentucky_consent_decree_2024,Media
Law Enforcement Agencies,Kentucky,https://www.justice.gov/media/1380031/dl,Consent Decree Fact Sheet (2024),law_enforcement_agencies_kentucky_consent_decree_fact_sheet_2024,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1385046/dl,Findings Report (2025),law_enforcement_agencies_louisiana_findings_report_2025,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/about/spl/nopd_report.pdf,Findings Report (2011),law_enforcement_agencies_louisiana_findings_report_2011,PDF
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/about/spl/documents/nopd_complaint_7-24-12.pdf,Complaint (2012),law_enforcement_agencies_louisiana_complaint_2012,PDF
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/about/spl/documents/nopd_opinion_1-11-13.pdf,Opinion and Order Entering Consent Decree (2013),law_enforcement_agencies_louisiana_opinion_and_order_entering_consent_decree_2013,PDF
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1109351/dl?inline,Amended and Restated Consent NOPD Decree (2018),law_enforcement_agencies_louisiana_amended_and_restated_consent_nopd_decree_2018,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/media/1350126/dl?inline,Second Amended and Restated Consent Decree (2024),law_enforcement_agencies_louisiana_second_amended_and_restated_consent_decree_2024,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1390916/dl,Joint Motion to Enter Sustainment Period (2024),law_enforcement_agencies_louisiana_joint_motion_to_enter_sustainment_period_2024,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1390936/dl,Order Entering Sustainment Plan (2025),law_enforcement_agencies_louisiana_order_entering_sustainment_plan_2025,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1390921/dl,Sustainment Plan (2025),law_enforcement_agencies_louisiana_sustainment_plan_2025,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/ville-platte-police-department-and-evangeline-parish-sheriff-s-office-findings,Findings Report (2016),law_enforcement_agencies_louisiana_findings_report_2016,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/file/1071881/download,Ville Platte Police Department Settlement Agreement (2018),law_enforcement_agencies_louisiana_ville_platte_police_department_settlement_agreement_2018,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/file/1517606/download,Ville Platte Police Department Compliance Report (2022),law_enforcement_agencies_louisiana_ville_platte_police_department_compliance_report_2022,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1229846/dl?inline,VPPD Compliance Report Cover Letter (2022),law_enforcement_agencies_louisiana_vppd_compliance_report_cover_letter_2022,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1378406/dl,Ville Platte Police Department Compliance Report (2024),law_enforcement_agencies_louisiana_ville_platte_police_department_compliance_report_2024,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/ville-platte-police-department-and-evangeline-parish-sheriff-s-office-findings,Findings Report (2016),law_enforcement_agencies_louisiana_findings_report_2016_2,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/file/1071886/download,Evangeline Parish Sheriff's Office Settlement Agreement (2018),law_enforcement_agencies_louisiana_evangeline_parish_sheriffs_office_settlement_agreement_2018,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/file/1517596/download,Evangeline Parish Sheriff's Office Compliance Report (2022),law_enforcement_agencies_louisiana_evangeline_parish_sheriffs_office_compliance_report_2022,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/crt/case-document/file/1517591/download,EPSO Compliance Report Cover Letter (2022),law_enforcement_agencies_louisiana_epso_compliance_report_cover_letter_2022,Case Document
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1378396/dl,Evangeline Parish Sheriff's Office Settlement Agreement (2024),law_enforcement_agencies_louisiana_evangeline_parish_sheriffs_office_settlement_agreement_2024,Media
Law Enforcement Agencies,Louisiana ,https://www.justice.gov/media/1389116/dl,Evangeline Parish Sheriff's Office Closing Letter (2025),law_enforcement_agencies_louisiana_evangeline_parish_sheriffs_office_closing_letter_2025,Media
Law Enforcement Agencies,Maryland,https://www.justice.gov/crt/case-document/baltimore-police-department-findings-report,Findings Report (2016),law_enforcement_agencies_maryland_findings_report_2016,Case Document
Law Enforcement Agencies,Maryland,https://www.justice.gov/crt/case-document/baltimore-police-department-agreement-principle,Agreement in Principle (2016),law_enforcement_agencies_maryland_agreement_in_principle_2016,Case Document
Law Enforcement Agencies,Maryland,https://www.justice.gov/crt/case-document/file/933296/download,Complaint (2017),law_enforcement_agencies_maryland_complaint_2017,Case Document
Law Enforcement Agencies,Maryland,https://www.justice.gov/media/873136/dl?inline,Consent Decree (2017),law_enforcement_agencies_maryland_consent_decree_2017,Media
Law Enforcement Agencies,Maryland,https://www.justice.gov/crt/about/spl/documents/garcia_SOI_3-14-13.pdf,Statement of Interest (2013),law_enforcement_agencies_maryland_statement_of_interest_2013,PDF
Law Enforcement Agencies,Maryland,https://www.justice.gov/crt/about/spl/documents/Sharp_SOI_1-10-12.pdf,Statement of Interest (2012),law_enforcement_agencies_maryland_statement_of_interest_2012,PDF
Law Enforcement Agencies,Maryland,https://www.justice.gov/crt/about/spl/documents/Sharp_ltr_5-14-12.pdf,Letter to Parties (2012),law_enforcement_agencies_maryland_letter_to_parties_2012,PDF
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1298911/download,Investigation Report (2020),law_enforcement_agencies_massachusetts_investigation_report_2020,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1293106/download,Cover Letter (2020),law_enforcement_agencies_massachusetts_cover_letter_2020,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1495501/download,Complaint (2022),law_enforcement_agencies_massachusetts_complaint_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1495446/download,Consent Decree (2022),law_enforcement_agencies_massachusetts_consent_decree_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1504971/download,Request for Compliance Evaluator Qualifications (2022),law_enforcement_agencies_massachusetts_request_for_compliance_evaluator_qualifications_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1512651/download,Parties’ Joint Notice of Compliance Evaluator Deadlines and First-Year Deadlines (2022),law_enforcement_agencies_massachusetts_parties_joint_notice_of_compliance_evaluator_deadlines_and_first_year_deadlines_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1512686/download, Parties’ Joint Notice of Compliance - Appendix A (2022),law_enforcement_agencies_massachusetts_parties_joint_notice_of_compliance_appendix_a_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1513571/download,Andrew Lah and Perry Tarrant (2022),law_enforcement_agencies_massachusetts_andrew_lah_and_perry_tarrant_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1513581/download,Gomez Oversight Group (2022),law_enforcement_agencies_massachusetts_gomez_oversight_group_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/crt/case-document/file/1513576/download,O'Toole Associates LLC (2022),law_enforcement_agencies_massachusetts_o_toole_associates_llc_2022,Case Document
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/media/1227556/dl?inline,Transparency Matters LLC (2022),law_enforcement_agencies_massachusetts_transparency_matters_llc_2022,Media
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/media/1378896/dl,Findings Report (2024),law_enforcement_agencies_massachusetts_findings_report_2024,Media
Law Enforcement Agencies,Massachusetts ,https://www.justice.gov/media/1379686/dl,Findings Report (2024) Spanish ,law_enforcement_agencies_massachusetts_findings_report_2024_spanish,Media
Law Enforcement Agencies,Michigan,https://www.justice.gov/crt/about/spl/documents/dpd/detroit_cover.php,Technical Assistance Letter (2002),law_enforcement_agencies_michigan_technical_assistance_letter_2002,NA
Law Enforcement Agencies,Michigan,https://www.justice.gov/crt/about/spl/documents/dpd/detroit_cover_2.php,Settlement (2003),law_enforcement_agencies_michigan_settlement_2003,NA
Law Enforcement Agencies,Michigan,https://www.justice.gov/crt/about/spl/documents/dpd_transitionagree_8-25-14.pdf,Transition Agreement (2014),law_enforcement_agencies_michigan_transition_agreement_2014,PDF
Law Enforcement Agencies,Minnesota,https://www.justice.gov/d9/2023-06/Minneapolis%20Agreement%20in%20Principle.pdf,Agreement in Principle (2023),law_enforcement_agencies_minnesota_agreement_in_principle_2023,PDF
Law Enforcement Agencies,Minnesota,https://www.justice.gov/d9/2023-06/minneapolis_findings_report.pdf,Findings Report (2023),law_enforcement_agencies_minnesota_findings_report_2023,PDF
Law Enforcement Agencies,Minnesota,https://www.justice.gov/media/1383361/dl,Complaint (2025),law_enforcement_agencies_minnesota_complaint_2025,Media
Law Enforcement Agencies,Minnesota,https://www.justice.gov/media/1383116/dl,Consent Decree (2025),law_enforcement_agencies_minnesota_consent_decree_2025,Media
Law Enforcement Agencies,Minnesota,https://www.justice.gov/media/1383121/dl,Consent Decree Fact Sheet (2025),law_enforcement_agencies_minnesota_consent_decree_fact_sheet_2025,Media
Law Enforcement Agencies,Mississippi,https://www.justice.gov/crt/media/1340516/dl?inline,Fines and Fees Letter (2024),law_enforcement_agencies_mississippi_fines_and_fees_letter_2024,Media
Law Enforcement Agencies,Mississippi,https://www.justice.gov/media/1370761/dl,Findings Letter (2024),law_enforcement_agencies_mississippi_findings_letter_2024,Media
Law Enforcement Agencies,Missouri,https://www.justice.gov/crt/about/spl/documents/ferguson_findings_3-4-15.pdf,Findings Report (2015),law_enforcement_agencies_missouri_findings_report_2015,PDF
Law Enforcement Agencies,Missouri,https://www.justice.gov/crt/case-document/united-states-v-city-ferguson-complaint,Complaint (2016),law_enforcement_agencies_missouri_complaint_2016,Case Document
Law Enforcement Agencies,Missouri,https://www.justice.gov/crt/case-document/united-states-v-city-ferguson-consent-decree,Consent Decree (2016),law_enforcement_agencies_missouri_consent_decree_2016,Case Document
Law Enforcement Agencies,Montana,https://www.justice.gov/crt/about/spl/documents/missoula_ltr_2-14-14.pdf,Findings Letter (2014),law_enforcement_agencies_montana_findings_letter_2014,PDF
Law Enforcement Agencies,Montana,https://www.justice.gov/crt/about/spl/documents/missoula_settle_6-10-14.pdf,Memorandum of Understanding (2014),law_enforcement_agencies_montana_memorandum_of_understanding_2014,PDF
Law Enforcement Agencies,Montana,https://www.justice.gov/crt/about/spl/documents/missoulapdfind_5-15-13.pdf,Findings Letter (2013),law_enforcement_agencies_montana_findings_letter_2013,PDF
Law Enforcement Agencies,Montana,https://www.justice.gov/crt/about/spl/documents/missoulapdsettle_5-15-13.pdf,Settlement Agreement (2013),law_enforcement_agencies_montana_settlement_agreement_2013,PDF
Law Enforcement Agencies,Montana,https://www.justice.gov/crt/about/spl/documents/missoulafind_5-9-13.pdf,Findings Letter (2013),law_enforcement_agencies_montana_findings_letter_2013_2,PDF
Law Enforcement Agencies,Montana,https://www.justice.gov/crt/about/spl/documents/missoulasettle_5-9-13.pdf,Settlement Agreement (2013),law_enforcement_agencies_montana_settlement_agreement_2013_2,PDF
Law Enforcement Agencies,New Jersey,https://www.justice.gov/crt/about/spl/documents/newark_findings_7-22-14.pdf,Findings Report (2014),law_enforcement_agencies_new_jersey_findings_report_2014,PDF
Law Enforcement Agencies,New Jersey,https://www.justice.gov/crt/about/spl/documents/newark_prinagree_7-22-14.pdf,Agreement in Principle (2014),law_enforcement_agencies_new_jersey_agreement_in_principle_2014,PDF
Law Enforcement Agencies,New Jersey,https://www.justice.gov/crt/case-document/united-states-v-city-newark-complaint,Complaint (2016),law_enforcement_agencies_new_jersey_complaint_2016,Case Document
Law Enforcement Agencies,New Jersey,https://www.justice.gov/crt/case-document/united-states-v-city-newark-consent-decree,Consent Decree (2016),law_enforcement_agencies_new_jersey_consent_decree_2016,Case Document
Law Enforcement Agencies,New Jersey,https://www.justice.gov/media/1379811/dl,Order Granting Parties' Joint Motion for Partial Termination (2024),law_enforcement_agencies_new_jersey_order_granting_parties_joint_motion_for_partial_termination_2024,Media
Law Enforcement Agencies,New Jersey,https://www.justice.gov/media/1379816/dl,Memorandum of Law (2024),law_enforcement_agencies_new_jersey_memorandum_of_law_2024,Media
Law Enforcement Agencies,New Jersey,https://www.justice.gov/media/1377746/dl,Findings Report (2024),law_enforcement_agencies_new_jersey_findings_report_2024,Media
Law Enforcement Agencies,New Jersey,https://www.justice.gov/media/1377776/dl,Findings Report Executive Summary (2024),law_enforcement_agencies_new_jersey_findings_report_executive_summary_2024,Media
Law Enforcement Agencies,New Jersey,https://www.justice.gov/media/1378886/dl,Findings Report Executive Summary (2024) Spanish,law_enforcement_agencies_new_jersey_findings_report_executive_summary_2024_spanish,Media
Law Enforcement Agencies,New Mexico,https://www.justice.gov/crt/about/spl/documents/apd_findings_4-10-14.pdf,Findings Letter (2014),law_enforcement_agencies_new_mexico_findings_letter_2014,PDF
Law Enforcement Agencies,New Mexico,https://www.justice.gov/crt/about/spl/documents/apd_settlement_11-14-14.pdf,Settlement Agreement (2014),law_enforcement_agencies_new_mexico_settlement_agreement_2014,PDF
Law Enforcement Agencies,New Mexico,https://www.justice.gov/crt/media/1352751/dl?inline,Second Joint Motion for Partial Termination (2024),law_enforcement_agencies_new_mexico_second_joint_motion_for_partial_termination_2024,Media
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/split_beacon_ta_letter_6-21-05.pdf,Technical Assistance Letter (2005),law_enforcement_agencies_new_york_technical_assistance_letter_2005,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/beacon_settlement_12-23-10.pdf,Settlement (2010),law_enforcement_agencies_new_york_settlement_2010,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/floyd_soi_6-12-13.pdf,Statement of Interest (2013),law_enforcement_agencies_new_york_statement_of_interest_2013,PDF
Law Enforcement Agencies,New York,https://justice.gov/crt/media/1379866/dl,Findings Report (2024),law_enforcement_agencies_new_york_findings_report_2024,Media
Law Enforcement Agencies,New York,https://www.justice.gov/media/1380681/dl,Findings Summary (2024) Spanish,law_enforcement_agencies_new_york_findings_summary_2024_spanish,Media
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/padilla_soi_11-22-13.pdf,Statement of Interest (2013),law_enforcement_agencies_new_york_statement_of_interest_2013_2,PDF
